year,month,day,tempavg,DPavg,humidity,SLPavg,visibilityavg,windavg,Rainfall
2018,6,2,2.26,11.87,40.83,1021.61,15.29,3.39,0.0
2018,6,3,14.77,12.85,71.3,992.14,15.38,4.2,131.44
2018,6,4,16.45,22.13,82.82,1002.14,14.25,9.29,170.51
2018,6,5,22.2,2.01,95.96,1045.06,4.63,13.19,83.2
2018,6,6,30.6,16.36,42.42,985.79,5.74,12.23,0.0
2018,6,7,28.59,29.16,31.19,1047.03,1.61,10.08,0.0
2018,6,8,20.63,6.57,94.35,1002.57,9.88,13.32,38.42
2018,6,9,12.08,5.25,89.37,1022.57,15.78,10.36,189.41
2018,6,10,12.64,16.11,85.12,1024.02,5.41,10.14,20.42
2018,6,11,19.18,29.33,44.6,1000.47,9.01,2.82,0.0
2018,6,12,6.69,13.59,45.99,993.97,4.62,6.76,0.0
2018,6,13,10.36,10.84,63.79,982.86,8.36,13.34,101.77
2018,6,14,16.04,6.11,39.38,996.72,5.42,8.73,0.0
2018,6,15,15.24,19.41,43.16,1011.2,6.39,6.53,0.0
2018,6,16,22.58,29.57,80.93,1047.41,2.6,2.67,150.23
2018,6,17,25.76,18.22,31.27,1003.23,15.96,10.09,0.0
2018,6,18,27.81,2.48,55.7,1008.38,11.86,11.06,0.0
2018,6,19,2.74,6.41,69.54,993.37,9.3,4.79,194.63
2018,6,20,32.41,11.26,73.43,987.76,17.32,13.29,129.5
2018,6,21,17.09,9.28,55.22,981.33,13.39,11.5,0.0
2018,6,22,31.51,7.05,79.17,980.97,4.51,6.33,178.28
2018,6,23,34.38,20.63,76.37,997.86,15.81,0.01,114.02
2018,6,24,14.43,29.66,30.21,1018.66,5.59,13.06,0.0
2018,6,25,17.92,23.33,81.87,1001.44,19.46,7.51,42.08
2018,6,26,13.05,11.6,60.07,1032.96,17.47,6.24,57.39
2018,6,27,2.8,13.49,80.0,1018.86,4.48,0.61,122.08
2018,6,28,20.91,8.42,89.07,1009.7,4.51,11.17,113.51
2018,6,29,6.43,25.0,92.61,994.97,11.27,5.56,40.61
2018,6,30,9.98,20.55,36.6,996.81,1.27,3.49,0.0
2018,7,1,9.29,2.23,73.46,1012.3,15.92,0.62,112.52
2018,7,2,9.4,2.31,45.66,989.07,10.59,8.28,0.0
2018,7,3,19.14,27.51,36.81,1033.55,18.97,0.42,0.0
2018,7,4,17.0,9.05,88.96,1047.93,15.76,2.74,123.01
2018,7,5,4.97,8.84,61.49,983.0,12.9,0.22,161.76
2018,7,6,6.63,27.24,31.1,988.75,2.41,4.77,0.0
2018,7,7,28.84,1.22,72.39,1025.25,12.45,1.46,159.97
2018,7,8,2.57,22.59,69.99,980.96,14.45,2.78,142.75
2018,7,9,17.6,13.9,50.66,1038.09,15.01,8.02,0.0
2018,7,10,10.4,21.55,54.5,1041.16,1.2,1.62,0.0
2018,7,11,19.45,3.53,48.06,1003.86,14.33,5.07,0.0
2018,7,12,11.15,6.85,91.91,985.42,19.07,1.69,34.22
2018,7,13,22.4,7.04,40.93,983.57,6.91,11.39,0.0
2018,7,14,4.59,13.92,59.5,1039.92,16.34,10.25,0.0
2018,7,15,21.27,19.27,51.04,1039.49,3.03,2.97,0.0
2018,7,16,23.73,1.04,53.13,1027.55,11.15,1.35,0.0
2018,7,17,21.63,19.4,60.09,982.94,5.19,11.69,59.6
2018,7,18,22.2,19.85,31.56,1039.07,19.76,9.46,0.0
2018,7,19,12.88,7.22,81.22,986.42,12.28,9.93,96.07
2018,7,20,7.52,26.46,87.5,980.12,3.31,9.97,118.57
2018,7,21,25.23,6.56,52.74,1016.96,14.65,12.76,0.0
2018,7,22,23.03,21.99,40.51,999.58,15.79,0.87,0.0
2018,7,23,19.36,17.0,59.07,1042.99,4.16,0.56,0.0
2018,7,24,8.89,26.86,89.97,1022.45,18.43,10.32,168.37
2018,7,25,0.3,21.04,43.9,1039.82,4.98,5.82,0.0
2018,7,26,14.07,18.26,43.81,1023.68,18.17,6.48,0.0
2018,7,27,0.93,14.87,96.24,984.11,4.95,2.54,92.52
2018,7,28,32.57,1.42,40.63,1014.39,15.88,0.68,0.0
2018,7,29,8.28,10.55,95.75,1003.92,6.94,1.54,131.22
2018,7,30,25.54,19.67,78.72,1011.59,12.16,5.62,67.15
2018,7,31,15.36,12.69,46.87,998.99,18.55,4.13,0.0
2018,8,1,8.74,25.85,39.65,1029.31,16.56,11.73,0.0
2018,8,2,29.92,12.82,33.08,1029.91,16.23,9.56,0.0
2018,8,3,6.3,5.67,49.94,985.3,10.85,7.92,0.0
2018,8,4,11.76,27.23,90.32,1021.96,12.37,8.9,78.91
2018,8,5,26.89,20.51,38.06,997.17,5.8,14.92,0.0
2018,8,6,29.3,27.5,80.72,1032.4,17.29,7.27,82.25
2018,8,7,0.75,12.41,33.3,1036.58,1.43,12.76,0.0
2018,8,8,19.55,21.02,55.13,1044.15,17.7,3.94,0.0
2018,8,9,29.17,1.63,50.0,1023.59,4.2,14.36,0.0
2018,8,10,24.2,3.85,52.71,994.85,1.21,7.58,0.0
2018,8,11,2.41,17.26,76.86,1024.98,16.18,13.14,88.4
2018,8,12,25.01,6.22,50.38,1004.88,18.78,1.79,0.0
2018,8,13,4.61,1.82,88.94,993.31,10.11,2.17,50.46
2018,8,14,30.73,5.53,97.79,1037.19,15.79,8.63,34.54
2018,8,15,11.84,25.93,96.81,1017.85,11.16,13.12,196.51
2018,8,16,0.58,1.98,53.02,1006.74,13.05,1.44,0.0
2018,8,17,17.24,0.03,70.42,991.87,14.11,0.5,120.4
2018,8,18,18.92,10.53,59.05,1016.67,2.09,1.14,0.0
2018,8,19,5.97,2.8,93.09,999.39,7.87,6.54,144.78
2018,8,20,24.36,29.67,36.15,1030.57,11.17,10.44,0.0
2018,8,21,30.23,2.18,49.73,1038.3,19.57,1.58,0.0
2018,8,22,6.49,27.89,35.16,980.19,2.54,6.66,0.0
2018,8,23,34.46,20.45,91.31,1028.8,4.05,5.63,129.8
2018,8,24,16.88,29.88,96.63,1033.22,12.4,1.63,55.83
2018,8,25,26.33,13.72,97.74,1016.43,13.94,1.12,62.21
2018,8,26,29.07,24.64,97.08,992.35,12.16,8.42,89.95
2018,8,27,10.6,19.24,80.17,1020.94,8.13,12.44,15.0
2018,8,28,6.48,26.94,76.32,1015.03,19.52,10.3,141.27
2018,8,29,6.3,29.55,37.22,1025.62,6.6,8.66,0.0
2018,8,30,12.95,24.25,56.9,1003.49,19.47,12.85,0.0
2018,8,31,0.61,9.93,84.67,1045.45,12.8,4.8,100.42
2018,9,1,22.85,11.14,84.78,980.02,17.2,12.59,116.97
2018,9,2,6.04,6.5,79.03,1030.04,16.97,9.69,115.75
2018,9,3,29.09,6.3,55.71,993.95,17.77,8.02,0.0
2018,9,4,25.31,11.8,35.8,1008.29,6.45,7.66,0.0
2018,9,5,15.49,23.76,33.65,1036.6,7.89,4.91,0.0
2018,9,6,4.16,12.76,41.02,994.6,9.27,7.01,0.0
2018,9,7,34.25,15.41,74.64,1048.27,16.51,0.82,3.35
2018,9,8,25.45,7.37,44.19,992.96,8.22,6.97,0.0
2018,9,9,5.27,11.23,71.27,1023.96,16.85,3.18,131.72
2018,9,10,0.54,9.7,42.38,998.03,16.25,4.29,0.0
2018,9,11,14.69,28.01,89.49,1012.09,18.83,9.93,184.02
2018,9,12,21.36,6.64,55.85,1031.73,4.91,14.02,0.0
2018,9,13,15.72,20.97,98.69,999.48,16.37,13.32,88.62
2018,9,14,29.88,19.66,48.54,1000.76,19.97,11.41,0.0
2018,9,15,4.98,0.64,47.01,1027.57,15.78,11.28,0.0
2018,9,16,5.41,17.31,55.21,1001.57,1.81,13.04,0.0
2018,9,17,24.04,15.52,80.78,1042.74,11.26,13.17,162.01
2018,9,18,13.98,26.62,93.39,1041.09,1.81,7.18,175.33
2018,9,19,29.04,20.67,76.37,992.13,6.53,7.71,168.71
2018,9,20,7.14,11.06,44.89,1004.96,13.56,2.11,0.0
2018,9,21,26.03,23.71,94.37,1034.47,17.76,2.99,170.77
2018,9,22,28.11,25.84,92.13,997.44,2.71,7.69,85.39
2018,9,23,21.63,24.33,44.0,1019.71,3.89,8.99,0.0
2018,9,24,17.35,3.17,41.64,1001.84,14.07,5.46,0.0
2018,9,25,4.67,26.17,79.96,1020.7,12.94,2.73,156.45
2018,9,26,24.79,6.21,89.35,1020.25,12.65,6.93,174.02
2018,9,27,0.12,14.04,65.08,1016.59,6.67,7.68,135.05
2018,9,28,33.32,29.46,42.5,986.49,6.97,9.2,0.0
2018,9,29,12.6,2.49,48.3,1038.18,13.04,6.82,0.0
2018,9,30,25.18,4.34,81.91,1012.0,18.31,14.12,172.94
2018,10,1,34.06,3.82,47.93,1016.26,4.01,5.8,0.0
2018,10,2,14.24,28.35,85.41,1036.53,5.91,10.88,89.07
2018,10,3,0.88,20.18,45.81,1024.56,10.02,0.02,0.0
2018,10,4,8.0,29.01,64.11,1011.38,13.67,0.49,122.5
2018,10,5,34.66,16.25,66.69,989.78,10.77,7.49,64.64
2018,10,6,19.26,21.25,55.5,1024.41,16.94,6.26,0.0
2018,10,7,3.8,14.35,46.82,994.89,16.75,2.8,0.0
2018,10,8,12.24,2.2,47.17,998.48,8.66,2.17,0.0
2018,10,9,12.85,26.58,81.57,1034.75,18.33,11.03,166.39
2018,10,10,25.43,18.49,31.59,992.04,15.43,11.09,0.0
2018,10,11,33.8,11.53,89.76,1003.6,18.45,12.73,27.87
2018,10,12,25.92,17.53,36.21,1036.13,1.82,14.63,0.0
2018,10,13,2.09,25.85,82.21,1029.54,12.6,6.25,62.5
2018,10,14,26.7,19.61,56.57,1042.42,2.85,10.61,0.0
2018,10,15,33.44,15.15,78.76,1047.0,6.82,5.94,161.7
2018,10,16,25.1,3.12,93.13,1046.98,16.33,11.37,59.67
2018,10,17,22.95,29.81,71.5,987.87,2.42,4.03,20.62
2018,10,18,16.55,2.35,50.46,1007.44,11.3,1.35,0.0
2018,10,19,25.16,14.63,72.23,985.13,12.21,2.18,118.34
2018,10,20,27.25,4.66,93.95,1021.33,16.56,0.96,113.23
2018,10,21,19.28,4.66,79.23,980.06,2.39,10.65,165.97
2018,10,22,14.74,11.16,71.18,999.88,11.34,5.56,129.3
2018,10,23,30.02,13.71,37.2,1002.62,11.23,5.39,0.0
2018,10,24,34.34,20.1,82.37,985.8,10.27,4.27,19.5
2018,10,25,28.04,11.94,62.25,1037.14,12.25,12.39,51.49
2018,10,26,17.21,4.1,97.61,994.62,5.98,2.68,166.34
2018,10,27,31.12,24.25,98.54,988.5,12.63,13.69,45.63
2018,10,28,23.84,25.93,96.16,1027.45,5.93,3.09,129.41
2018,10,29,3.72,27.97,50.66,1028.39,15.61,12.03,0.0
2018,10,30,4.5,18.18,85.54,981.9,9.86,3.02,74.51
2018,10,31,2.7,14.81,39.8,1040.86,15.68,3.74,0.0
2018,11,1,2.72,1.38,65.2,1023.1,18.57,4.77,60.96
2018,11,2,34.59,8.53,91.36,1040.52,2.56,2.96,12.72
2018,11,3,3.01,26.98,41.64,1009.2,11.77,11.9,0.0
2018,11,4,12.45,10.41,48.5,988.24,1.29,12.32,0.0
2018,11,5,24.06,20.56,57.39,1037.68,11.15,12.17,0.0
2018,11,6,1.93,15.11,92.3,1011.83,12.29,10.48,59.81
2018,11,7,18.59,14.63,80.36,1001.08,5.13,9.36,18.36
2018,11,8,5.94,17.76,83.73,1035.44,13.32,7.92,132.81
2018,11,9,34.59,2.61,50.62,1044.57,17.76,10.79,0.0
2018,11,10,10.23,28.68,30.55,1029.77,6.19,1.7,0.0
2018,11,11,27.03,1.27,85.16,997.42,5.21,14.47,173.39
2018,11,12,12.67,23.77,88.86,1034.21,11.61,0.09,83.44
2018,11,13,22.51,14.71,78.74,987.35,19.82,12.61,163.63
2018,11,14,20.4,17.53,49.79,993.52,17.92,6.06,0.0
2018,11,15,18.61,19.13,96.71,1014.82,7.97,1.52,43.01
2018,11,16,6.16,14.96,81.7,1044.37,6.53,13.15,149.94
2018,11,17,24.4,24.16,70.62,1005.8,11.15,5.97,165.22
2018,11,18,2.92,1.38,67.43,1045.77,17.53,12.27,67.39
2018,11,19,11.33,20.92,54.87,1018.91,15.64,11.84,0.0
2018,11,20,2.3,6.65,77.76,1018.67,10.35,2.42,170.92
2018,11,21,10.77,25.35,90.63,1019.4,3.59,6.37,186.3
2018,11,22,18.0,22.28,30.98,986.06,17.09,1.41,0.0
2018,11,23,29.64,26.39,30.68,1015.61,16.69,2.18,0.0
2018,11,24,28.75,29.84,72.24,990.12,14.84,1.45,37.39
2018,11,25,26.76,24.54,45.75,1002.29,11.18,9.92,0.0
2018,11,26,21.7,25.22,73.52,1040.74,16.05,5.44,148.8
2018,11,27,2.77,21.9,71.15,1000.42,15.35,4.25,92.65
2018,11,28,27.32,4.54,75.13,1034.7,3.47,0.15,135.95
2018,11,29,32.75,6.47,42.97,1039.71,5.35,8.28,0.0
2018,11,30,16.71,1.17,30.01,1013.7,1.91,11.51,0.0
2018,12,1,8.0,11.23,36.57,1010.97,15.51,4.07,0.0
2018,12,2,30.75,3.69,65.4,999.34,9.74,5.11,31.21
2018,12,3,19.7,13.75,80.72,1002.45,12.24,3.69,92.73
2018,12,4,29.23,11.12,70.22,1023.45,2.37,11.86,136.63
2018,12,5,26.69,20.04,84.09,990.81,10.31,1.03,29.07
2018,12,6,18.27,26.94,60.97,986.16,1.51,6.4,80.6
2018,12,7,33.82,21.91,89.27,983.46,6.28,1.7,154.75
2018,12,8,0.89,16.93,91.26,1031.9,11.74,9.61,83.57
2018,12,9,15.91,11.5,42.08,991.75,2.61,2.97,0.0
2018,12,10,13.07,6.25,88.97,1039.59,4.93,11.44,136.75
2018,12,11,18.63,22.82,62.58,993.97,7.33,3.6,144.08
2018,12,12,26.26,6.92,78.08,1013.38,4.59,9.96,187.05
2018,12,13,13.14,15.09,89.62,1023.02,13.85,3.98,72.54
2018,12,14,22.06,27.49,64.14,997.57,12.15,11.74,175.06
2018,12,15,2.11,17.17,87.16,1030.31,8.65,8.31,161.35
2018,12,16,22.53,4.16,46.37,988.7,4.92,0.2,0.0
2018,12,17,20.42,15.28,42.22,1006.38,5.64,5.11,0.0
2018,12,18,7.46,9.1,59.69,994.88,12.27,5.69,0.0
2018,12,19,12.22,22.04,59.98,985.76,8.37,5.65,0.0
2018,12,20,10.11,27.73,49.99,1002.72,10.6,13.19,0.0
2018,12,21,8.94,24.08,69.52,1033.92,14.21,7.9,96.1
2018,12,22,26.9,1.82,94.77,991.14,1.83,14.92,181.05
2018,12,23,18.82,25.16,71.24,1031.48,14.54,2.58,177.24
2018,12,24,26.72,19.06,92.8,1034.86,2.01,1.28,85.65
2018,12,25,21.95,6.64,62.83,1016.39,17.06,3.7,194.81
2018,12,26,29.06,29.31,50.95,1016.76,13.04,13.68,0.0
2018,12,27,20.87,13.79,78.44,1036.58,18.49,13.52,106.21
2018,12,28,29.8,21.82,69.75,987.73,6.66,3.31,96.52
2018,12,29,11.33,4.3,78.57,984.36,19.34,9.17,12.7
2018,12,30,4.0,28.19,76.88,1034.62,9.59,9.27,12.08
2018,12,31,31.57,23.18,61.4,1031.58,15.89,8.83,0.99
2019,1,1,2.32,4.38,72.38,996.98,13.51,2.89,56.17
2019,1,2,16.63,23.05,74.17,1047.33,1.13,6.0,7.0
2019,1,3,21.07,3.08,58.87,1011.72,16.49,12.36,0.0
2019,1,4,14.41,27.6,37.28,1039.37,9.87,4.61,0.0
2019,1,5,29.41,7.2,71.84,1008.43,6.59,12.56,133.18
2019,1,6,23.96,5.46,59.45,1049.06,3.41,1.54,0.0
2019,1,7,0.34,27.07,81.07,1031.6,4.15,2.6,168.28
2019,1,8,0.03,4.77,80.72,1021.51,19.17,4.94,111.3
2019,1,9,16.33,22.7,34.7,1002.64,2.16,10.66,0.0
2019,1,10,31.3,5.94,87.98,1034.54,9.83,8.08,195.16
2019,1,11,13.26,17.33,90.9,1032.64,8.12,11.31,199.56
2019,1,12,24.21,16.66,57.67,1038.79,10.11,7.94,0.0
2019,1,13,28.83,0.07,64.19,1003.78,4.99,9.53,31.11
2019,1,14,31.68,18.75,78.89,1008.05,19.58,4.49,154.75
2019,1,15,3.32,29.91,76.5,1041.9,3.16,0.76,57.34
2019,1,16,17.79,11.03,62.01,1001.24,10.74,6.63,123.08
2019,1,17,8.02,3.08,92.42,997.96,1.96,12.36,60.58
2019,1,18,2.13,26.36,76.43,988.85,14.13,13.88,57.05
2019,1,19,24.47,9.51,89.75,1003.42,15.11,11.49,29.49
2019,1,20,8.35,22.22,78.57,1030.21,12.09,13.93,98.16
2019,1,21,6.0,24.97,49.61,1042.88,16.68,10.84,0.0
2019,1,22,19.18,7.87,36.06,1017.91,11.72,5.96,0.0
2019,1,23,4.19,0.51,76.3,995.94,6.45,4.72,115.24
2019,1,24,7.08,15.2,44.06,987.2,19.83,3.6,0.0
2019,1,25,32.99,9.54,31.27,997.17,4.91,9.31,0.0
2019,1,26,2.94,21.32,59.91,997.49,6.74,6.64,0.0
2019,1,27,27.4,8.34,48.67,1004.9,12.04,12.88,0.0
2019,1,28,31.6,13.7,34.27,996.63,6.07,6.98,0.0
2019,1,29,6.85,25.45,95.71,985.09,12.08,7.67,30.8
2019,1,30,20.53,19.23,33.24,1030.59,18.94,5.25,0.0
2019,1,31,26.29,27.39,64.04,1022.46,10.05,6.1,44.14
2019,2,1,22.03,29.4,71.27,1011.2,2.96,13.9,28.66
2019,2,2,22.83,22.1,47.26,1012.02,10.54,6.57,0.0
2019,2,3,16.34,17.56,32.45,985.09,11.71,14.29,0.0
2019,2,4,21.9,22.64,99.11,986.85,17.43,6.9,127.67
2019,2,5,31.57,23.87,41.28,1016.02,1.6,14.03,0.0
2019,2,6,33.13,25.99,90.97,1021.88,15.31,10.53,17.51
2019,2,7,13.24,28.26,62.12,1044.36,15.9,2.0,35.39
2019,2,8,5.75,29.8,59.89,1003.13,15.37,3.81,0.0
2019,2,9,7.27,11.15,34.24,1034.1,15.47,10.44,0.0
2019,2,10,22.33,16.62,33.44,1004.7,6.09,10.87,0.0
2019,2,11,3.17,9.56,98.63,1004.59,12.07,14.33,187.02
2019,2,12,25.77,25.48,59.49,1002.64,1.37,11.07,0.0
2019,2,13,29.03,18.7,91.26,1020.02,4.69,8.51,16.65
2019,2,14,16.14,23.9,92.73,989.25,4.44,4.88,93.76
2019,2,15,7.09,11.86,46.46,999.94,19.29,8.17,0.0
2019,2,16,2.12,20.31,62.5,996.46,3.11,1.49,49.69
2019,2,17,34.99,25.72,72.14,1014.28,19.4,4.48,189.61
2019,2,18,13.36,20.95,94.07,1005.3,11.26,14.11,127.21
2019,2,19,31.74,18.62,67.47,999.8,9.97,5.69,70.85
2019,2,20,33.88,20.68,34.44,1023.63,9.03,2.44,0.0
2019,2,21,0.16,0.8,82.24,989.83,14.5,9.02,160.74
2019,2,22,24.87,3.07,65.76,993.77,6.69,12.95,78.11
2019,2,23,29.4,3.45,61.29,986.71,18.19,12.29,192.36
2019,2,24,10.49,22.53,62.28,988.14,15.69,14.95,167.29
2019,2,25,6.45,19.74,54.48,1031.81,1.88,3.88,0.0
2019,2,26,29.83,23.74,50.22,1044.83,13.75,7.31,0.0
2019,2,27,29.59,20.73,72.23,999.05,3.57,12.58,125.2
2019,2,28,17.92,9.52,93.16,1027.85,13.56,10.47,171.54
2019,3,1,32.35,12.85,54.97,999.75,16.02,14.06,0.0
2019,3,2,31.76,20.75,40.77,1028.86,13.11,7.53,0.0
2019,3,3,15.58,0.33,82.82,1035.57,14.22,1.51,66.07
2019,3,4,33.08,10.91,59.49,981.34,19.57,2.2,0.0
2019,3,5,26.54,27.84,81.8,986.38,2.91,13.98,115.1
2019,3,6,20.93,0.87,36.35,1002.44,18.62,1.09,0.0
2019,3,7,7.68,18.91,30.96,1030.71,16.76,12.85,0.0
2019,3,8,20.19,7.33,61.54,1009.35,11.33,14.61,47.18
2019,3,9,30.97,26.98,32.21,987.11,5.4,14.98,0.0
2019,3,10,16.42,7.28,36.69,983.59,16.56,7.33,0.0
2019,3,11,28.76,29.84,52.67,995.34,17.24,11.11,0.0
2019,3,12,32.02,10.1,32.3,1009.19,18.31,11.84,0.0
2019,3,13,18.79,16.15,46.11,991.05,19.73,10.99,0.0
2019,3,14,29.77,17.17,96.18,1046.59,6.97,2.66,165.56
2019,3,15,23.56,2.19,78.98,1035.42,8.42,0.2,63.12
2019,3,16,31.17,29.7,57.61,1016.33,4.32,2.23,0.0
2019,3,17,26.04,1.38,37.19,1031.36,15.42,5.24,0.0
2019,3,18,22.1,16.04,63.27,983.5,12.15,8.57,164.4
2019,3,19,31.13,3.35,36.76,1018.47,3.78,3.49,0.0
2019,3,20,19.6,11.41,69.98,1025.37,11.66,6.06,169.97
2019,3,21,9.27,0.6,47.71,1018.21,14.12,2.25,0.0
2019,3,22,31.23,28.55,74.04,989.58,13.46,7.37,115.11
2019,3,23,28.3,1.87,64.67,981.43,6.69,10.48,94.57
2019,3,24,16.89,13.43,45.74,1002.29,8.13,14.13,0.0
2019,3,25,0.76,21.07,97.87,1013.22,17.65,3.3,97.17
2019,3,26,8.53,24.75,72.96,1001.68,3.91,1.73,154.07
2019,3,27,3.89,18.34,35.3,1000.01,8.36,13.53,0.0
2019,3,28,34.78,15.36,66.25,1030.96,16.07,0.86,136.02
2019,3,29,19.96,14.29,43.2,1018.4,3.26,10.1,0.0
2019,3,30,31.88,7.31,96.49,1026.61,13.91,7.77,89.25
2019,3,31,2.6,11.37,68.03,1035.59,15.61,7.74,77.04
2019,4,1,23.37,15.13,70.26,1014.14,13.75,3.14,132.56
2019,4,2,23.17,29.13,35.54,989.17,18.59,2.45,0.0
2019,4,3,0.75,1.11,75.14,990.02,6.08,10.75,165.27
2019,4,4,14.02,25.1,92.57,1020.18,9.73,4.37,162.53
2019,4,5,10.11,0.36,40.17,993.63,5.2,6.71,0.0
2019,4,6,7.73,7.54,98.98,1007.94,16.81,9.05,118.39
2019,4,7,34.57,27.53,53.28,1028.46,15.99,9.73,0.0
2019,4,8,2.06,12.11,39.09,1020.31,18.46,1.11,0.0
2019,4,9,23.48,11.39,61.64,986.47,14.96,0.93,175.51
2019,4,10,22.36,9.38,92.11,981.73,11.16,6.21,98.09
2019,4,11,18.55,17.75,84.96,1022.25,12.71,6.78,167.09
2019,4,12,13.14,7.08,56.78,998.56,2.8,12.58,0.0
2019,4,13,14.75,20.07,97.68,1018.06,11.44,5.15,156.71
2019,4,14,15.76,7.15,66.76,1023.22,16.42,9.62,14.13
2019,4,15,19.62,27.93,56.2,1021.33,5.44,10.78,0.0
2019,4,16,16.87,0.95,81.6,988.43,8.26,4.93,153.22
2019,4,17,31.71,28.12,50.05,1040.62,2.6,9.78,0.0
2019,4,18,29.83,24.31,95.04,1000.25,10.08,1.13,23.43
2019,4,19,15.85,4.49,66.74,1002.31,10.66,0.13,113.11
2019,4,20,15.68,18.6,38.81,1048.96,17.28,4.09,0.0
2019,4,21,14.48,0.92,58.47,1003.66,10.7,9.92,0.0
2019,4,22,4.83,12.26,81.67,1016.49,1.77,11.51,172.94
2019,4,23,7.33,16.27,64.34,1008.27,7.52,5.81,25.13
2019,4,24,13.61,13.97,34.74,1039.54,15.46,14.85,0.0
2019,4,25,10.84,29.77,36.52,1049.72,4.15,3.32,0.0
2019,4,26,12.71,16.92,43.26,1035.52,11.68,5.82,0.0
2019,4,27,5.47,25.11,55.01,1037.9,17.37,14.82,0.0
2019,4,28,26.17,23.7,63.07,1032.23,8.7,4.29,84.27
2019,4,29,0.35,18.33,95.08,1004.44,10.22,10.17,171.16
2019,4,30,28.77,7.94,82.02,988.23,5.72,2.32,28.43
2019,5,1,2.38,11.93,45.7,1044.59,3.1,3.84,0.0
2019,5,2,3.45,15.39,37.57,1012.61,11.51,10.93,0.0
2019,5,3,28.78,0.04,46.89,990.82,9.37,12.75,0.0
2019,5,4,6.47,7.97,84.49,991.91,7.82,5.86,118.68
2019,5,5,25.92,28.92,61.48,992.96,13.06,0.84,45.48
2019,5,6,33.08,15.14,55.03,994.36,11.67,7.84,0.0
2019,5,7,12.5,27.75,67.44,1002.28,8.84,13.04,155.76
2019,5,8,1.82,4.45,66.51,1048.31,2.93,13.48,68.57
2019,5,9,23.19,1.28,59.57,1010.32,13.12,9.07,0.0
2019,5,10,22.66,12.15,76.16,1032.43,10.57,11.34,195.16
2019,5,11,2.41,12.32,93.72,991.12,4.43,4.33,168.85
2019,5,12,34.49,12.62,40.44,1004.68,17.47,4.57,0.0
2019,5,13,4.87,21.59,60.22,1028.61,13.23,2.02,94.85
2019,5,14,21.47,6.88,53.47,1045.82,16.95,0.64,0.0
2019,5,15,6.74,7.39,75.26,1034.27,17.94,0.57,176.05
2019,5,16,5.13,28.51,72.64,1032.98,11.61,8.5,116.23
2019,5,17,30.01,25.86,44.79,1043.9,9.1,13.11,0.0
2019,5,18,25.49,2.91,54.08,1047.11,11.56,10.01,0.0
2019,5,19,32.69,20.23,61.81,986.31,19.44,9.38,125.18
2019,5,20,29.92,26.05,30.96,1014.09,3.0,3.52,0.0
2019,5,21,22.79,19.14,39.94,988.87,5.77,2.51,0.0
2019,5,22,33.0,1.08,39.1,1039.51,18.28,5.36,0.0
2019,5,23,5.81,13.13,48.15,989.06,2.99,2.15,0.0
2019,5,24,13.86,11.43,62.76,992.1,19.45,11.01,144.65
2019,5,25,33.89,6.41,41.44,1045.67,5.73,12.61,0.0
2019,5,26,24.46,1.13,70.38,1015.95,5.5,3.23,152.26
2019,5,27,27.31,15.78,56.48,1008.67,3.42,5.26,0.0
2019,5,28,8.33,11.34,84.7,1018.52,3.39,5.17,69.65
2019,5,29,19.55,4.11,89.82,998.56,9.85,7.17,169.23
2019,5,30,32.48,10.81,58.97,1006.39,12.68,9.63,0.0
2019,5,31,23.61,29.14,84.19,1028.86,6.27,12.96,104.7
2019,6,1,3.12,22.41,44.6,1013.7,14.55,13.38,0.0
2019,6,2,31.26,17.25,65.45,985.72,5.38,13.85,32.45
2019,6,3,13.28,9.79,75.64,986.38,10.26,8.67,54.4
2019,6,4,29.0,8.99,69.04,1008.77,4.16,13.71,198.35
2019,6,5,20.45,7.59,92.28,1048.89,5.22,5.32,42.6
2019,6,6,7.9,26.45,99.49,1025.77,19.77,3.73,197.68
2019,6,7,20.48,8.46,73.92,1042.97,14.54,5.07,40.27
2019,6,8,25.44,23.23,58.21,1013.48,15.62,3.3,0.0
2019,6,9,18.9,24.26,87.93,1012.11,2.61,9.71,197.37
2019,6,10,22.83,26.34,53.61,1022.99,4.3,6.67,0.0
2019,6,11,27.93,4.86,75.0,992.59,19.72,14.93,96.38
2019,6,12,32.37,1.58,35.97,1046.67,11.85,1.72,0.0
2019,6,13,9.85,8.58,45.63,1014.6,2.03,14.71,0.0
2019,6,14,22.75,26.04,34.36,1029.08,8.07,3.2,0.0
2019,6,15,34.9,0.95,56.21,1010.83,12.76,12.47,0.0
2019,6,16,28.3,0.86,71.53,1046.61,5.45,1.73,46.73
2019,6,17,20.37,14.65,83.88,984.68,7.82,9.99,118.29
2019,6,18,16.29,8.51,91.12,1013.32,3.44,13.52,43.78
2019,6,19,34.77,2.58,51.29,1038.34,8.22,9.67,0.0
2019,6,20,10.22,24.14,46.26,1003.23,17.43,9.12,0.0
2019,6,21,23.73,6.98,37.73,1001.36,4.04,11.56,0.0
2019,6,22,24.7,7.94,48.27,1049.03,10.39,13.37,0.0
2019,6,23,22.72,27.45,48.97,1015.63,18.29,9.75,0.0
2019,6,24,1.18,6.95,48.18,1036.77,8.13,10.44,0.0
2019,6,25,26.6,19.19,37.61,1012.48,15.95,14.38,0.0
2019,6,26,14.45,19.63,84.76,1006.3,10.0,14.47,83.03
2019,6,27,0.81,1.71,82.78,1041.32,6.59,7.36,91.54
